DVD_Bluray_Comb,year,date,rank,previous_rank,name,units_this_week,change,total_unites,spending_this_week,total_spending,weeks
bluray,2014,14-Dec,19,-,Captain America: The Winter Soldier,"21,287",22%,"1,652,411","$424,890 ","$31,763,169 ",14
dvd,2014,14-Dec,19,16,The Lego Movie,"60,325",-18%,"2,861,105","$602,647 ","$41,937,714 ",26
Comb,2014,14-Dec,19,-,The Lego Movie,"74,116",-,"4,525,282","$977,909 ","$100,099,640 ",26
bluray,2014,14-Dec,20,-,Mr. Peabody & Sherman,"21,174",62%,"448,233","$340,899 ","$8,347,638 ",9
dvd,2014,14-Dec,20,-,The Chronicles of Narnia: The Voyage of the Dawn Treader,"45,077",389%,"2,379,563","$345,741 ","$34,316,183 ",193
Comb,2014,14-Dec,20,-,X-Men: Days of Future Past,"71,325",-,"2,370,279","$1,541,315 ","$53,592,352 ",9
dvd,2014,14-Dec,21,30,If I Stay,"41,070",-17%,"356,698","$666,155 ","$5,622,320 ",4
Comb,2014,14-Dec,21,-,If I Stay,"59,546",-,"465,562","$1,034,934 ","$7,795,235 ",4
dvd,2014,14-Dec,22,11,The Hundred-Foot Journey,"40,035",-60%,"140,827","$719,029 ","$2,526,229 ",2
Comb,2014,14-Dec,22,-,The Hobbit: An Unexpected Journey,"55,618",-,"7,215,493","$624,565 ","$112,645,686 ",91
dvd,2014,14-Dec,23,-,Divergent,"40,017",-12%,"1,612,344","$518,620 ","$25,591,013 ",19
Comb,2014,14-Dec,23,-,The Hundred-Foot Journey,"53,514",-,"184,013","$1,026,893 ","$3,512,609 ",2
dvd,2014,14-Dec,24,23,The Hunger Games: Catching Fire,"39,379",-28%,"3,312,620","$443,408 ","$53,993,445 ",41
Comb,2014,14-Dec,24,-,Divergent,"51,399",-,"2,757,162","$689,243 ","$47,611,611 ",19
dvd,2014,14-Dec,25,28,Tammy,"38,310",-23%,"529,450","$574,267 ","$7,936,456 ",5
Comb,2014,14-Dec,25,-,Tammy,"50,822",-,"704,535","$761,821 ","$11,407,529 ",5
dvd,2014,14-Dec,26,-,The Hobbit: An Unexpected Journey,"37,509",-23%,"3,852,457","$262,563 ","$29,542,366 ",91
Comb,2014,14-Dec,26,-,The Hunger Games: Catching Fire,"50,475",-,"6,136,003","$548,592 ","$110,273,122 ",41
dvd,2014,14-Dec,27,-,Sleeping Beauty,"36,964",15%,"9,384,953","$739,624 ","$165,630,524 ",588
Comb,2014,14-Dec,27,-,Sleeping Beauty,"50,160",-,"9,765,922","$991,137 ","$173,729,969 ",588
dvd,2014,14-Dec,28,-,Into the Storm,"35,615",-18%,"270,524","$654,960 ","$4,577,532 ",4
Comb,2014,14-Dec,28,-,Captain America: The Winter Soldier,"48,001",-,"2,762,021","$836,820 ","$48,698,267 ",14
dvd,2014,14-Dec,29,20,X-Men: Days of Future Past,"35,567",-42%,"1,174,099","$437,830 ","$17,363,599 ",9
Comb,2014,14-Dec,29,-,Transformers: Age of Extinction,"47,780",-,"3,371,230","$681,490 ","$54,718,300 ",11
dvd,2014,14-Dec,30,14,Despicable Me 2,"35,232",-63%,"6,934,549","$492,896 ","$110,786,083 ",53
Comb,2014,14-Dec,30,-,Planes: Fire and Rescue,"47,637",-,"1,158,618","$933,295 ","$20,902,470 ",6
bluray,2014,21-Dec,1,new,Teenage Mutant Ninja Turtles,"1,231,109",,"1,231,109","$34,815,763 ","$34,815,763 ",1
dvd,2014,21-Dec,1,new,Teenage Mutant Ninja Turtles,"1,131,174",,"1,131,174","$13,890,817 ","$13,890,817 ",1
Comb,2014,21-Dec,1,-,Teenage Mutant Ninja Turtles,"2,362,283",-,"2,362,283","$48,706,580 ","$48,706,580 ",1
bluray,2014,21-Dec,2,1,Guardians of the Galaxy,"472,610",-79%,"2,737,193","$11,555,325 ","$56,824,339 ",2
dvd,2014,21-Dec,2,1,Guardians of the Galaxy,"482,638",-60%,"1,690,339","$7,813,909 ","$22,451,245 ",2
Comb,2014,21-Dec,2,-,Guardians of the Galaxy,"955,248",-,"4,427,532","$19,369,234 ","$79,275,584 ",2
bluray,2014,21-Dec,3,new,The Maze Runner,"315,164",,"315,164","$6,300,126 ","$6,300,126 ",1
dvd,2014,21-Dec,3,new,The Maze Runner,"434,224",,"434,224","$6,495,991 ","$6,495,991 ",1
Comb,2014,21-Dec,3,-,The Maze Runner,"749,388",-,"749,388","$12,796,117 ","$12,796,117 ",1
bluray,2014,21-Dec,4,2,Dawn of the Planet of the Apes,"193,247",23%,"777,692","$2,272,587 ","$13,144,607 ",3
dvd,2014,21-Dec,4,2,Frozen,"400,639",46%,"10,514,537","$7,996,754 ","$175,103,444 ",40
Comb,2014,21-Dec,4,-,Frozen,"466,319",-,"17,517,012","$9,637,432 ","$322,200,051 ",40
bluray,2014,21-Dec,5,5,Maleficent,"127,223",122%,"1,643,377","$2,413,417 ","$33,645,382 ",7
dvd,2014,21-Dec,5,5,How to Train Your Dragon 2,"182,447",10%,"1,727,351","$1,922,991 ","$25,492,490 ",6
Comb,2014,21-Dec,5,-,Dawn of the Planet of the Apes,"364,778",-,"1,823,751","$4,301,799 ","$28,255,143 ",3
bluray,2014,21-Dec,6,8,22 Jump Street,"108,707",146%,"426,838","$1,629,517 ","$8,403,364 ",5
dvd,2014,21-Dec,6,4,Dawn of the Planet of the Apes,"171,531",-14%,"1,046,059","$2,029,212 ","$15,110,536 ",3
Comb,2014,21-Dec,6,-,Maleficent,"293,257",-,"3,271,231","$4,902,267 ","$60,310,619 ",7
bluray,2014,21-Dec,7,6,How to Train Your Dragon 2,"95,497",87%,"1,585,391","$1,438,187 ","$30,086,976 ",6
dvd,2014,21-Dec,7,3,Dolphin Tale 2,"168,839",-31%,"413,797","$2,897,277 ","$6,569,198 ",2
Comb,2014,21-Dec,7,-,How to Train Your Dragon 2,"277,944",-,"3,312,742","$3,361,178 ","$55,579,466 ",6
bluray,2014,21-Dec,8,9,Frozen,"65,680",64%,"7,002,475","$1,640,678 ","$147,096,607 ",40
dvd,2014,21-Dec,8,15,How the Grinch Stole Christmas,"167,504",124%,"1,918,492","$1,673,867 ","$22,289,603 ",683
Comb,2014,21-Dec,8,-,Dolphin Tale 2,"228,375",-,"559,410","$4,383,306 ","$9,830,131 ",2
bluray,2014,21-Dec,9,11,The Hobbit: The Desolation of Smaug,"64,276",71%,"2,208,190","$1,371,011 ","$57,371,407 ",37
dvd,2014,21-Dec,9,11,Maleficent,"166,034",66%,"1,627,854","$2,488,850 ","$26,665,237 ",7
Comb,2014,21-Dec,9,-,22 Jump Street,"203,612",-,"1,048,623","$2,628,867 ","$18,676,367 ",5
bluray,2014,21-Dec,10,3,Dolphin Tale 2,"59,536",-31%,"145,613","$1,486,029 ","$3,260,933 ",2
dvd,2014,21-Dec,10,-,Home Alone Collection,"149,903",,"149,903","$2,992,064 ","$2,992,064 ",220
Comb,2014,21-Dec,10,-,The Hobbit: The Desolation of Smaug,"197,460",-,"4,375,369","$2,694,860 ","$90,516,542 ",37
bluray,2014,21-Dec,11,7,The Expendables 3,"50,599",9%,"339,001","$1,009,948 ","$6,831,185 ",4
dvd,2014,21-Dec,11,6,Elf,"145,424",-5%,"5,683,269","$1,159,771 ","$45,446,079 ",527
Comb,2014,21-Dec,11,-,How the Grinch Stole Christmas,"184,653",-,"1,964,591","$1,905,212 ","$22,911,480 ",683
bluray,2014,21-Dec,12,-,Sleeping Beauty,"42,486",222%,"423,455","$809,775 ","$8,909,220 ",589
dvd,2014,21-Dec,12,16,The Hobbit: The Desolation of Smaug,"133,184",85%,"2,167,179","$1,323,849 ","$33,145,135 ",37
Comb,2014,21-Dec,12,-,Elf,"181,508",-,"6,374,794","$1,566,435 ","$52,591,314 ",527
bluray,2014,21-Dec,13,19,Mr. Peabody & Sherman,"40,319",90%,"488,552","$752,752 ","$9,100,390 ",10
dvd,2014,21-Dec,13,19,The Lego Movie,"131,363",118%,"2,992,468","$1,538,261 ","$43,475,975 ",27
Comb,2014,21-Dec,13,-,The Lego Movie,"166,757",-,"4,692,039","$2,549,479 ","$102,649,119 ",27
bluray,2014,21-Dec,14,-,Rio 2,"39,999",1401%,"1,063,248","$799,575 ","$24,710,064 ",23
dvd,2014,21-Dec,14,7,National Lampoon's Christmas Vacation,"118,230",-8%,"7,663,769","$1,175,147 ","$82,962,435 ",892
Comb,2014,21-Dec,14,-,Home Alone Collection,"159,297",-,"180,018","$3,115,124 ","$3,386,568 ",220
bluray,2014,21-Dec,15,21,The Fault in Our Stars,"39,580",122%,"634,377","$1,187,009 ","$15,866,215 ",14
dvd,2014,21-Dec,15,9,A Christmas Story,"117,359",9%,"4,331,339","$936,666 ","$47,268,368 ",743
Comb,2014,21-Dec,15,-,National Lampoon's Christmas Vacation,"154,326",-,"8,429,889","$2,294,127 ","$104,475,046 ",892
bluray,2014,21-Dec,16,-,Planes: Fire and Rescue,"38,681",161%,"495,525","$771,695 ","$9,897,958 ",7
dvd,2014,21-Dec,16,18,The Fault in Our Stars,"112,348",75%,"1,315,347","$1,462,771 ","$19,914,507 ",14
Comb,2014,21-Dec,16,-,The Fault in Our Stars,"151,928",-,"1,949,724","$2,649,780 ","$35,780,722 ",14
bluray,2014,21-Dec,17,12,X-Men: Days of Future Past,"37,573",5%,"1,233,753","$1,165,904 ","$37,394,657 ",10
dvd,2014,21-Dec,17,10,The Polar Express,"105,041",2%,"8,835,467","$839,372 ","$93,305,575 ",469
Comb,2014,21-Dec,17,-,A Christmas Story,"148,912",-,"4,747,613","$1,220,330 ","$52,493,617 ",743
bluray,2014,21-Dec,18,14,National Lampoon's Christmas Vacation,"36,096",12%,"766,120","$1,118,980 ","$21,512,611 ",892
dvd,2014,21-Dec,18,17,22 Jump Street,"94,905",41%,"621,785","$999,350 ","$10,273,003 ",5
Comb,2014,21-Dec,18,-,The Polar Express,"138,109",-,"9,672,917","$1,447,485 ","$117,892,941 ",469
bluray,2014,21-Dec,19,10,Elf,"36,084",-5%,"691,525","$406,664 ","$7,145,235 ",527
dvd,2014,21-Dec,19,13,Mr. Peabody & Sherman,"86,365",11%,"1,008,901","$1,718,664 ","$15,558,470 ",10
Comb,2014,21-Dec,19,-,The Expendables 3,"134,883",-,"942,766","$2,271,679 ","$15,957,427 ",4
bluray,2014,21-Dec,20,23,The Lego Movie,"35,394",157%,"1,699,571","$1,011,218 ","$59,173,144 ",27
dvd,2014,21-Dec,20,14,The Expendables 3,"84,284",10%,"603,765","$1,261,731 ","$9,126,242 ",4
Comb,2014,21-Dec,20,-,Mr. Peabody & Sherman,"126,684",-,"1,497,453","$2,471,416 ","$24,658,860 ",10
dvd,2014,21-Dec,21,8,When the Game Stands Tall,"83,129",-31%,"204,056","$1,588,595 ","$3,652,819 ",2
Comb,2014,21-Dec,21,-,When the Game Stands Tall,"114,931",-,"297,726","$2,258,031 ","$5,624,585 ",2
dvd,2014,21-Dec,22,23,Divergent,"78,842",97%,"1,691,186","$1,453,846 ","$27,044,860 ",20
Comb,2014,21-Dec,22,-,Planes: Fire and Rescue,"103,712",-,"1,262,330","$1,746,510 ","$22,648,980 ",7
dvd,2014,21-Dec,23,25,Tammy,"78,039",104%,"607,489","$1,141,711 ","$9,078,166 ",6
Comb,2014,21-Dec,23,-,Divergent,"92,797",-,"2,849,959","$1,663,039 ","$49,274,651 ",20
dvd,2014,21-Dec,24,-,The Amazing Spider-Man 2,"66,784",126%,"1,125,384","$691,214 ","$19,132,939 ",18
Comb,2014,21-Dec,24,-,The Hobbit: An Unexpected Journey,"89,715",-,"7,305,208","$983,339 ","$113,629,025 ",92
dvd,2014,21-Dec,25,26,The Hobbit: An Unexpected Journey,"65,118",74%,"3,917,575","$491,641 ","$30,034,007 ",92
Comb,2014,21-Dec,25,-,Tammy,"88,016",-,"792,551","$1,291,265 ","$12,698,793 ",6
dvd,2014,21-Dec,26,-,Planes: Fire and Rescue,"65,031",98%,"766,805","$974,815 ","$12,751,022 ",7
Comb,2014,21-Dec,26,-,X-Men: Days of Future Past,"84,879",-,"2,455,158","$1,733,103 ","$55,325,455 ",10
dvd,2014,21-Dec,27,-,How to Train Your Dragon,"63,587",109%,"9,175,186","$826,631 ","$136,286,946 ",219
Comb,2014,21-Dec,27,-,Rio 2,"84,013",-,"2,658,400","$1,372,197 ","$50,075,067 ",23
dvd,2014,21-Dec,28,30,Despicable Me 2,"63,484",80%,"6,998,033","$888,141 ","$111,674,224 ",54
Comb,2014,21-Dec,28,-,Sleeping Beauty,"77,190",-,"9,843,112","$1,344,942 ","$175,074,910 ",589
dvd,2014,21-Dec,29,-,Lets Be Cops,"62,237",103%,"533,004","$932,310 ","$7,690,863 ",6
Comb,2014,21-Dec,29,-,Lets Be Cops,"74,877",-,"676,563","$1,183,213 ","$10,550,686 ",6
dvd,2014,21-Dec,30,-,The Princess Bride,"59,489",143%,"4,643,193","$332,198 ","$45,103,973 ",753
Comb,2014,21-Dec,30,-,Transformers: Age of Extinction,"73,689",-,"3,444,919","$1,071,804 ","$55,790,104 ",12
bluray,2014,28-Dec,1,1,Teenage Mutant Ninja Turtles,"559,846",-55%,"1,790,955","$19,387,467 ","$54,203,230 ",2
Comb,2014,28-Dec,1,-,Teenage Mutant Ninja Turtles,"1,271,912",-,"3,634,195","$30,773,402 ","$79,479,982 ",2
dvd,2014,28-Dec,1,1,Teenage Mutant Ninja Turtles,"712,066",-37%,"1,843,240","$11,385,935 ","$25,276,752 ",2
bluray,2014,28-Dec,2,2,Guardians of the Galaxy,"410,983",-13%,"3,148,176","$8,215,549 ","$65,039,888 ",3
Comb,2014,28-Dec,2,-,Guardians of the Galaxy,"881,865",-,"5,309,397","$16,437,149 ","$95,712,733 ",3
dvd,2014,28-Dec,2,4,Frozen,"520,021",30%,"11,034,558","$10,379,619 ","$185,483,063 ",41
bluray,2014,28-Dec,3,3,The Maze Runner,"244,054",-23%,"559,218","$4,871,311 ","$11,171,437 ",2
Comb,2014,28-Dec,3,-,The Maze Runner,"617,440",-,"1,366,828","$10,180,860 ","$22,976,977 ",2
dvd,2014,28-Dec,3,2,Guardians of the Galaxy,"470,882",-2%,"2,161,221","$8,221,600 ","$30,672,845 ",3
bluray,2014,28-Dec,4,5,Maleficent,"146,747",15%,"1,790,124","$2,849,824 ","$36,495,206 ",8
Comb,2014,28-Dec,4,-,Frozen,"610,957",-,"18,127,969","$12,652,104 ","$334,852,155 ",41
dvd,2014,28-Dec,4,3,The Maze Runner,"373,386",-14%,"807,610","$5,309,549 ","$11,805,540 ",2
bluray,2014,28-Dec,5,4,Dawn of the Planet of the Apes,"136,966",-29%,"914,657","$2,621,535 ","$15,766,142 ",4
Comb,2014,28-Dec,5,-,Maleficent,"348,817",-,"3,620,048","$5,987,971 ","$66,298,590 ",8
dvd,2014,28-Dec,5,9,Maleficent,"202,070",22%,"1,829,924","$3,138,147 ","$29,803,384 ",8
bluray,2014,28-Dec,6,7,How to Train Your Dragon 2,"124,347",30%,"1,709,739","$3,660,787 ","$33,747,763 ",7
Comb,2014,28-Dec,6,-,Dawn of the Planet of the Apes,"333,147",-,"2,156,897","$5,001,211 ","$33,256,353 ",4
dvd,2014,28-Dec,6,6,Dawn of the Planet of the Apes,"196,181",14%,"1,242,240","$2,379,676 ","$17,490,211 ",4
bluray,2014,28-Dec,7,6,22 Jump Street,"102,782",-5%,"529,620","$1,611,624 ","$10,014,988 ",6
Comb,2014,28-Dec,7,-,How to Train Your Dragon 2,"314,226",-,"3,626,969","$5,850,092 ","$61,429,558 ",7
dvd,2014,28-Dec,7,5,How to Train Your Dragon 2,"189,879",4%,"1,917,230","$2,189,305 ","$27,681,795 ",7
bluray,2014,28-Dec,8,9,The Hobbit: The Desolation of Smaug,"93,461",45%,"2,301,651","$1,993,517 ","$59,364,924 ",38
Comb,2014,28-Dec,8,-,The Hobbit: The Desolation of Smaug,"252,230",-,"4,627,599","$3,527,226 ","$94,043,768 ",38
dvd,2014,28-Dec,8,12,The Hobbit: The Desolation of Smaug,"158,769",19%,"2,325,948","$1,533,709 ","$34,678,844 ",38
bluray,2014,28-Dec,9,8,Frozen,"90,936",38%,"7,093,411","$2,272,485 ","$149,369,092 ",41
Comb,2014,28-Dec,9,-,22 Jump Street,"205,668",-,"1,254,291","$3,188,866 ","$21,865,233 ",6
dvd,2014,28-Dec,9,7,Dolphin Tale 2,"149,712",-11%,"563,509","$2,414,855 ","$8,984,052 ",3
bluray,2014,28-Dec,10,17,X-Men: Days of Future Past,"76,889",105%,"1,310,642","$2,377,416 ","$39,772,073 ",11
Comb,2014,28-Dec,10,-,Dolphin Tale 2,"205,126",-,"764,536","$3,797,423 ","$13,627,553 ",3
dvd,2014,28-Dec,10,13,The Lego Movie,"132,373",1%,"3,124,841","$1,266,810 ","$44,742,784 ",28
bluray,2014,28-Dec,11,11,The Expendables 3,"58,101",15%,"397,102","$1,202,687 ","$8,033,872 ",5
Comb,2014,28-Dec,11,-,The Lego Movie,"168,086",-,"4,860,125","$2,381,400 ","$105,030,518 ",28
dvd,2014,28-Dec,11,11,Elf,"129,610",-11%,"5,812,879","$1,032,473 ","$46,478,552 ",528
bluray,2014,28-Dec,12,10,Dolphin Tale 2,"55,414",-7%,"201,027","$1,382,568 ","$4,643,501 ",3
Comb,2014,28-Dec,12,-,A Christmas Story,"163,594",-,"4,911,207","$1,341,694 ","$53,835,310 ",744
dvd,2014,28-Dec,12,15,A Christmas Story,"129,354",10%,"4,460,693","$1,033,875 ","$48,302,242 ",744
bluray,2014,28-Dec,13,21,Captain America: The Winter Soldier,"52,547",53%,"1,739,380","$1,048,841 ","$33,499,069 ",16
Comb,2014,28-Dec,13,-,The Fault in Our Stars,"163,132",-,"2,112,856","$2,733,917 ","$38,514,639 ",15
dvd,2014,28-Dec,13,16,The Fault in Our Stars,"111,951",n/c,"1,427,298","$1,198,995 ","$21,113,502 ",15
bluray,2014,28-Dec,14,15,The Fault in Our Stars,"51,181",29%,"685,558","$1,534,922 ","$17,401,137 ",15
Comb,2014,28-Dec,14,-,The Expendables 3,"162,853",-,"1,105,619","$2,823,200 ","$18,780,627 ",5
dvd,2014,28-Dec,14,20,The Expendables 3,"104,752",24%,"708,517","$1,620,513 ","$10,746,755 ",5
bluray,2014,28-Dec,15,13,Mr. Peabody & Sherman,"51,131",27%,"539,683","$903,480 ","$10,003,870 ",11
Comb,2014,28-Dec,15,-,Elf,"160,239",-,"6,535,033","$1,464,038 ","$54,055,352 ",528
dvd,2014,28-Dec,15,8,How the Grinch Stole Christmas,"103,947",-38%,"2,022,439","$778,563 ","$23,068,167 ",684
bluray,2014,28-Dec,16,-,Transformers: Age of Extinction,"50,672",76%,"1,997,117","$776,290 ","$34,326,167 ",13
Comb,2014,28-Dec,16,-,X-Men: Days of Future Past,"157,637",-,"2,612,795","$3,253,532 ","$58,578,987 ",11
dvd,2014,28-Dec,16,18,22 Jump Street,"102,886",8%,"724,671","$1,577,242 ","$11,850,245 ",6
bluray,2014,28-Dec,17,-,Lone Survivor,"48,337",606%,"1,262,586","$482,888 ","$21,884,644 ",30
Comb,2014,28-Dec,17,-,National Lampoon's Christmas Vacation,"137,169",-,"8,567,058","$2,026,755 ","$106,501,800 ",893
dvd,2014,28-Dec,17,14,National Lampoon's Christmas Vacation,"101,042",-15%,"7,764,811","$906,822 ","$83,869,256 ",893
bluray,2014,28-Dec,18,-,The Hobbit: An Unexpected Journey,"47,105",92%,"3,434,738","$941,638 ","$84,536,656 ",93
Comb,2014,28-Dec,18,-,Lone Survivor,"133,066",-,"2,802,030","$990,415 ","$44,668,965 ",30
dvd,2014,28-Dec,18,-,Lone Survivor,"84,729",201%,"1,539,444","$507,527 ","$22,784,321 ",30
bluray,2014,28-Dec,19,-,Tammy,"44,116",342%,"229,178","$661,297 ","$4,281,924 ",7
Comb,2014,28-Dec,19,-,Mr. Peabody & Sherman,"126,574",-,"1,624,027","$1,705,439 ","$26,364,299 ",11
dvd,2014,28-Dec,19,-,X-Men: Days of Future Past,"80,748",71%,"1,302,153","$876,116 ","$18,806,914 ",11
bluray,2014,28-Dec,20,-,Live Die Repeat: Edge of Tomorrow,"40,964",236%,"666,951","$614,049 ","$13,663,818 ",12
Comb,2014,28-Dec,20,-,How the Grinch Stole Christmas,"125,356",-,"2,089,947","$1,046,812 ","$23,958,293 ",684
dvd,2014,28-Dec,20,19,Mr. Peabody & Sherman,"75,443",-13%,"1,084,344","$801,959 ","$16,360,429 ",11
Comb,2014,28-Dec,21,-,Tammy,"112,602",-,"905,153","$1,345,472 ","$14,044,265 ",7
dvd,2014,28-Dec,21,23,Tammy,"68,486",-12%,"675,975","$684,175 ","$9,762,341 ",7
Comb,2014,28-Dec,22,-,The Hobbit: An Unexpected Journey,"111,227",-,"7,416,435","$1,432,813 ","$115,061,837 ",93
dvd,2014,28-Dec,22,10,Home Alone Collection,"67,722",-55%,"217,625","$1,367,984 ","$4,360,048 ",221
Comb,2014,28-Dec,23,-,Captain America: The Winter Soldier,"103,716",-,"2,939,230","$1,918,202 ","$51,998,992 ",16
dvd,2014,28-Dec,23,25,The Hobbit: An Unexpected Journey,"64,122",-2%,"3,981,697","$491,175 ","$30,525,181 ",93
Comb,2014,28-Dec,24,-,Transformers: Age of Extinction,"99,135",-,"3,544,054","$1,446,533 ","$57,236,638 ",13
dvd,2014,28-Dec,24,-,Tyler Perry's A Madea Christmas,"63,368",13%,"690,817","$975,867 ","$10,424,836 ",5
Comb,2014,28-Dec,25,-,The Polar Express,"81,661",-,"9,754,578","$1,068,590 ","$118,961,531 ",470
dvd,2014,28-Dec,25,-,The Hundred-Foot Journey,"62,215",18%,"255,842","$1,243,056 ","$4,775,653 ",4
Comb,2014,28-Dec,26,-,Live Die Repeat: Edge of Tomorrow,"78,967",-,"1,199,778","$993,699 ","$21,321,126 ",12
dvd,2014,28-Dec,26,17,The Polar Express,"61,772",-41%,"8,897,239","$494,800 ","$93,800,375 ",470
Comb,2014,28-Dec,27,-,Home Alone Collection,"78,612",-,"258,630","$1,510,642 ","$4,897,210 ",221
dvd,2014,28-Dec,27,-,The Wizard of Oz,"60,949",57%,"6,288,330","$246,039 ","$73,562,003 ",927
Comb,2014,28-Dec,28,-,The Hundred-Foot Journey,"72,311",-,"327,106","$1,473,651 ","$6,403,341 ",4
dvd,2014,28-Dec,28,30,The Princess Bride,"54,634",-8%,"4,697,827","$239,324 ","$45,343,297 ",754
Comb,2014,28-Dec,29,-,The Wizard of Oz,"71,713",-,"7,320,078","$373,163 ","$93,275,017 ",927
dvd,2014,28-Dec,29,-,Captain America: The Winter Soldier,"51,169",31%,"1,199,850","$869,361 ","$18,499,923 ",16
Comb,2014,28-Dec,30,-,Tyler Perry's A Madea Christmas,"68,925",-,"764,760","$1,102,182 ","$11,976,423 ",5
dvd,2014,28-Dec,30,22,Divergent,"50,624",-36%,"1,741,810","$604,957 ","$27,649,817 ",21
bluray,2015,4-Jan,1,new,The Equalizer,"412,279",,"412,279","$7,932,248 ","$7,932,248 ",1
dvd,2015,4-Jan,1,new,The Equalizer,"628,662",,"628,662","$10,467,222 ","$10,467,222 ",1
Comb,2015,4-Jan,1,-,The Equalizer,"1,040,941",-,"1,040,941","$18,399,470 ","$18,399,470 ",1
bluray,2015,4-Jan,2,2,Guardians of the Galaxy,"100,126",-76%,"3,248,302","$2,001,520 ","$67,041,408 ",4
dvd,2015,4-Jan,2,1,Teenage Mutant Ninja Turtles,"158,932",-78%,"2,002,172","$2,697,076 ","$27,973,828 ",3
Comb,2015,4-Jan,2,-,Guardians of the Galaxy,"248,515",-,"5,557,912","$4,221,419 ","$99,934,152 ",4
bluray,2015,4-Jan,3,1,Teenage Mutant Ninja Turtles,"64,353",-89%,"1,855,308","$2,251,698 ","$56,454,928 ",3
dvd,2015,4-Jan,3,3,Guardians of the Galaxy,"148,389",-68%,"2,309,610","$2,219,899 ","$32,892,744 ",4
Comb,2015,4-Jan,3,-,Teenage Mutant Ninja Turtles,"223,285",-,"3,857,480","$4,948,774 ","$84,428,756 ",3
bluray,2015,4-Jan,4,3,The Maze Runner,"63,780",-74%,"622,998","$1,457,363 ","$12,628,800 ",3
dvd,2015,4-Jan,4,4,The Maze Runner,"134,326",-64%,"941,936","$2,420,555 ","$14,226,094 ",3
Comb,2015,4-Jan,4,-,The Maze Runner,"198,106",-,"1,564,934","$3,877,918 ","$26,854,894 ",3
bluray,2015,4-Jan,5,5,Dawn of the Planet of the Apes,"36,944",-73%,"951,601","$913,633 ","$16,679,775 ",5
dvd,2015,4-Jan,5,2,Frozen,"126,311",-76%,"11,160,869","$2,521,168 ","$188,004,231 ",42
Comb,2015,4-Jan,5,-,Frozen,"144,909",-,"18,272,878","$2,985,930 ","$337,838,085 ",42
bluray,2015,4-Jan,6,6,How to Train Your Dragon 2,"31,869",-74%,"1,741,608","$580,019 ","$34,327,782 ",8
dvd,2015,4-Jan,6,6,Dawn of the Planet of the Apes,"86,598",-56%,"1,328,838","$1,721,568 ","$19,211,780 ",5
Comb,2015,4-Jan,6,-,Dawn of the Planet of the Apes,"123,542",-,"2,280,439","$2,635,201 ","$35,891,555 ",5
bluray,2015,4-Jan,7,8,The Hobbit: The Desolation of Smaug,"25,297",-73%,"2,326,948","$539,594 ","$59,904,518 ",39
dvd,2015,4-Jan,7,7,How to Train Your Dragon 2,"76,873",-60%,"1,994,103","$1,169,238 ","$28,851,033 ",8
Comb,2015,4-Jan,7,-,How to Train Your Dragon 2,"108,742",-,"3,735,711","$1,749,257 ","$63,178,815 ",8
bluray,2015,4-Jan,8,11,The Expendables 3,"24,526",-58%,"421,629","$431,175 ","$8,465,047 ",6
dvd,2015,4-Jan,8,18,Lone Survivor,"73,554",-13%,"1,612,998","$440,588 ","$23,224,910 ",31
Comb,2015,4-Jan,8,-,Lone Survivor,"90,808",-,"2,892,838","$612,954 ","$45,281,920 ",31
bluray,2015,4-Jan,9,4,Maleficent,"20,630",-86%,"1,810,754","$507,921 ","$37,003,127 ",9
dvd,2015,4-Jan,9,9,Dolphin Tale 2,"59,069",-61%,"622,578","$986,452 ","$9,970,505 ",4
Comb,2015,4-Jan,9,-,The Expendables 3,"83,520",-,"1,189,140","$1,214,615 ","$19,995,243 ",6
bluray,2015,4-Jan,10,9,Frozen,"18,598",-80%,"7,112,009","$464,762 ","$149,833,854 ",42
dvd,2015,4-Jan,10,14,The Expendables 3,"58,994",-44%,"767,511","$783,440 ","$11,530,196 ",6
Comb,2015,4-Jan,10,-,The Hobbit: The Desolation of Smaug,"81,393",-,"4,708,992","$1,099,993 ","$95,143,761 ",39
bluray,2015,4-Jan,11,10,X-Men: Days of Future Past,"17,555",-77%,"1,328,197","$539,285 ","$40,311,358 ",12
dvd,2015,4-Jan,11,-,Bridesmaids,"57,604",1920%,"5,332,023","$296,661 ","$70,007,154 ",172
Comb,2015,4-Jan,11,-,Dolphin Tale 2,"72,089",-,"836,625","$1,309,993 ","$14,937,547 ",4
bluray,2015,4-Jan,12,17,Lone Survivor,"17,254",-64%,"1,279,840","$172,366 ","$22,057,010 ",31
dvd,2015,4-Jan,12,-,This is Where I Leave You,"56,888",736%,"72,168","$851,613 ","$1,080,661 ",3
Comb,2015,4-Jan,12,-,Maleficent,"71,665",-,"3,691,713","$1,527,600 ","$67,826,191 ",9
bluray,2015,4-Jan,13,-,Taken 2,"16,215",1676%,"994,952","$171,230 ","$18,831,291 ",103
dvd,2015,4-Jan,13,8,The Hobbit: The Desolation of Smaug,"56,096",-65%,"2,382,044","$560,399 ","$35,239,243 ",39
Comb,2015,4-Jan,13,-,This is Where I Leave You,"65,740",-,"85,626","$1,054,492 ","$1,389,296 ",3
